Type	UniqueName	ParentName	ServerType	ServerName	PointNameA	PointValueA	PointNameB	PointValueB	X	Y	Width	Height	Angle	AngleOriginX	AngleOriginY	Text	FontSize	BackColor	TextColor	ClickEventName	ImagePattern	ImageIndex	BaseImagePath	ImagePath	Remark								
LeverImage	4L		物理てこ						974	326										4L	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Red_L.png,Image/Lever/Lever_Red_N.png"									
Image	4L_G		信号機表示灯	4L					898	369											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	4L_Label	4L							14	20	11	11				4	10	Transparent	#FFBCBCBC	4L													
LeverImage	4LZ		物理てこ						1032	326										4LZ	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Pink_L.png,Image/Lever/Lever_Pink_N.png"	0代XZ=てこ桃(X)N(X)Z　例：4LZ=てこ桃LN								
Image	4LZ_Y		信号機表示灯	4LZ					1047	315											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
TextBlock	4LZ_Label	4LZ							14	20	11	11				4Z	10	Transparent	#FFBCBCBC	4LZ													
LeverImage	5L		物理てこ						974	440										5L	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Red_L.png,Image/Lever/Lever_Red_N.png"									
Image	5L_G		信号機表示灯	5L					898	414											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	5L_Label	5L							14	20	11	11				5	10	Transparent	#FFBCBCBC	5L													
LeverImage	5LZ		物理てこ						1032	440										5LZ	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Pink_L.png,Image/Lever/Lever_Pink_N.png"									
Image	5LZ_Y		信号機表示灯	5LZ					1047	429											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
TextBlock	5LZ_Label	5LZ							14	20	11	11				5Z	10	Transparent	#FFBCBCBC	5LZ													
LeverImage	6R		物理てこ						858	326										6R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Red_N.png,Image/Lever/Lever_Red_R.png"									
Image	6R_G		信号機表示灯	6R					953	380											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	6R_Label	6R							14	20	11	11				6	10	Transparent	#FFBCBCBC	6R													
LeverImage	7R		物理てこ						858	440										7R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Red_N.png,Image/Lever/Lever_Red_R.png"									
Image	7R_G		信号機表示灯	7R					953	425											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	7R_Label	7R							14	20	11	11				7	10	Transparent	#FFBCBCBC	7R													
LeverImage	8R		物理てこ						1025	152										8R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Red_N.png,Image/Lever/Lever_Red_R.png"									
Image	8R_G		信号機表示灯	8R					1102	188											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	8R_Label	8R							14	20	11	11				8	10	Transparent	#FFBCBCBC	8R													
LeverImage	9R		物理てこ						1025	266										9R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Red_N.png,Image/Lever/Lever_Red_R.png"									
Image	9R_G		信号機表示灯	9R					1102	272											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	9R_Label	9R							14	20	11	11				9	10	Transparent	#FFBCBCBC	9R													
LeverImage	10L		物理てこ						1541	326										10L	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Red_L.png,Image/Lever/Lever_Red_N.png"									
Image	10LC_G		信号機表示灯	10LC					1505	362											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
Image	10LD_G		信号機表示灯	10LD					1513	380											"0,1"	0		"Image/Light/N.png,Image/Light/G.png"									
TextBlock	10L_Label	10L							14	20	11	11				10	10	Transparent	#FFBCBCBC	10L													
Image	21L_Y		信号機表示灯	21L					916	370											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
Image	22L_Y		信号機表示灯	22L					916	415											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
LeverImage	23R		物理てこ						967	152										23R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Green_N.png,Image/Lever/Lever_Green_R.png"									
Image	23R_Y		信号機表示灯	23R					1084	187											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
TextBlock	23R_Label	23R							14	20	11	11				23	10	Transparent	#FFBCBCBC	23R													
LeverImage	24R		物理てこ						967	266										24R	"0,1"	0	Image/Lever/LeverBase_NR.png	"Image/Lever/Lever_Green_N.png,Image/Lever/Lever_Green_R.png"									
Image	24R_Y		信号機表示灯	24R					1084	271											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
TextBlock	24R_Label	24R							14	20	11	11				24	10	Transparent	#FFBCBCBC	24R													
LeverImage	25L		物理てこ						1470	206										25L	"-1,0"	0	Image/Lever/LeverBase_LN.png	"Image/Lever/Lever_Green_L.png,Image/Lever/Lever_Green_N.png"									
Image	25L_Y		信号機表示灯	25L					1441	213											"0,1"	0		"Image/Light/N.png,Image/Light/Y.png"									
TextBlock	25L_Label	25L							14	20	11	11				25	10	Transparent	#FFBCBCBC	25L													
ButtonImage	T		着点ボタン						282	339										T	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	T_Label	T							5	23	15	12				T	10	Transparent	#FFBCBCBC	T													
ButtonImage	A		着点ボタン						923	165										A	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	A_Label	A							5	23	15	12				A	10	Transparent	#FFBCBCBC	A													
ButtonImage	B		着点ボタン						923	279										B	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	B_Label	B							5	23	15	12				B	10	Transparent	#FFBCBCBC	B													
ButtonImage	C		着点ボタン						814	339										C	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	C_Label	C							5	23	15	12				C	10	Transparent	#FFBCBCBC	C													
ButtonImage	D		着点ボタン						814	453										D	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	D_Label	D							5	23	15	12				D	10	Transparent	#FFBCBCBC	D													
ButtonImage	E		着点ボタン						1722	219										E	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	E_Label	E							5	23	15	12				E	10	Transparent	#FFBCBCBC	E													
ButtonImage	SC		着点ボタン						1090	339										SC	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	SC_Label	SC							5	23	15	12				SC	10	Transparent	#FFBCBCBC	SC													
ButtonImage	SD		着点ボタン						1090	453										SD	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	SD_Label	SD							5	23	15	12				SD	10	Transparent	#FFBCBCBC	SD													
ButtonImage	S		着点ボタン						1525	279										S	"0,1"	0	Image/Button/ArrivalButton_Base.png	"Image/Button/ArrivalButton_White_OFF.png,Image/Button/ArrivalButton_White_ON.png"									
TextBlock	S_Label	S							5	23	15	12				S	10	Transparent	#FFBCBCBC	S													
ButtonImage	警報上り接近								304	551										警報上り接近	"0,1"	0	Image/Button/ApproachingButton_Base.png	"Image/Button/ApproachingButton_Green_OFF.png,Image/Button/ApproachingButton_Green_ON.png"									
ButtonImage	警報下り接近								1591	551										警報下り接近	"0,1"	0	Image/Button/ApproachingButton_Base.png	"Image/Button/ApproachingButton_Green_OFF.png,Image/Button/ApproachingButton_Green_ON.png"									
LeverImage	P31		物理てこ						385	64										P31	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"	転てつ器単独てこはNCR								
Image	P31_PG		転てつ器表示灯						383	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P31_PY		転てつ器表示灯						417	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P31_Label	P31							14	20	11	11				31	10	Transparent	#FFBCBCBC	P31													
LeverImage	P32		物理てこ						453	64										P32	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P32_PG		転てつ器表示灯						451	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P32_PY		転てつ器表示灯						485	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P32_Label	P32							14	20	11	11				32	10	Transparent	#FFBCBCBC	P32													
LeverImage	P33		物理てこ						1198	64										P33	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P33_PG		転てつ器表示灯						1196	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P33_PY		転てつ器表示灯						1230	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P33_Label	P33							14	20	11	11				33	10	Transparent	#FFBCBCBC	P33													
LeverImage	P34		物理てこ						1266	64										P34	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P34_PG		転てつ器表示灯						1264	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P34_PY		転てつ器表示灯						1298	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P34_Label	P34							14	20	11	11				34	10	Transparent	#FFBCBCBC	P34													
LeverImage	P35		物理てこ						1334	64										P35	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P35_PG		転てつ器表示灯						1332	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P35_PY		転てつ器表示灯						1366	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P35_Label	P35							14	20	11	11				35	10	Transparent	#FFBCBCBC	P35													
LeverImage	P36		物理てこ						1402	64										P36	"-1,0,1"	0	Image/Lever/LeverBase_NCR.png	"Image/Lever/Lever_Black_L.png,Image/Lever/Lever_Black_N.png,Image/Lever/Lever_Black_R.png"									
Image	P36_PG		転てつ器表示灯						1400	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	P36_PY		転てつ器表示灯						1434	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
TextBlock	P36_Label	P36							14	20	11	11				36	10	Transparent	#FFBCBCBC	P36													
KeyImage	駅扱切換		物理てこ						1827	64										駅扱切換	"-1,1,-11,11"	1	Image/Lever/LeverBase_LR.png	"Image/Lever/KeyLever_KeyOFF_L.png,Image/Lever/KeyLever_KeyOFF_R.png,Image/Lever/KeyLever_KeyON_L.png,Image/Lever/KeyLever_KeyON_R.png"	駅扱切換はLR								
Image	駅扱切換_PY		駅扱切換表示灯						1825	45											"0,1"	0		"Image/Light/N.png,Image/Light/PY.png"									
Image	駅扱切換_PG		駅扱切換表示灯						1859	45											"0,1"	0		"Image/Light/N.png,Image/Light/PG.png"									
Image	100T_1		軌道回路表示灯						52	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"	0度※以下0度省略								
Image	114T_1		軌道回路表示灯						82	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	120T_1		軌道回路表示灯						112	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	124T_1		軌道回路表示灯						161	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	124T_2		軌道回路表示灯						229	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RT_1		軌道回路表示灯						334	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RT_2		軌道回路表示灯						417	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_TST_1		軌道回路表示灯						250	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_TST_2		軌道回路表示灯						329	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_31T_P31N_1		軌道回路表示灯						383	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_31T_P31N_2		軌道回路表示灯						458	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_31T_P31N_3		軌道回路表示灯						533	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_31T_P31R_1		軌道回路表示灯						383	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_31T_P31R_2		軌道回路表示灯						459	419											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH67_31T_P31R_3		軌道回路表示灯						533	463											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_32T_P32N_1		軌道回路表示灯						472	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_32T_P32N_2		軌道回路表示灯						557	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_32T_P32N_3		軌道回路表示灯						642	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_32T_P32R_1		軌道回路表示灯						472	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_32T_P32R_2		軌道回路表示灯						558	205											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_32T_P32R_3		軌道回路表示灯						642	175											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RAT_1		軌道回路表示灯						711	175											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RAT_2		軌道回路表示灯						955	175											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RBT_1		軌道回路表示灯						711	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_1RBT_2		軌道回路表示灯						955	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_4LT_1		軌道回路表示灯						602	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_4LT_2		軌道回路表示灯						846	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_5LT_1		軌道回路表示灯						602	463											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_5LT_2		軌道回路表示灯						846	463											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33イT_P33イN_1		軌道回路表示灯						1082	175											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33イT_P33イN_2		軌道回路表示灯						1168	204											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH67_33イT_P33イN_3		軌道回路表示灯						1253	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33イT_P33イR_1		軌道回路表示灯						1082	175											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33イT_P33イR_2		軌道回路表示灯						1168	204											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH67_33イT_P33イR_3		軌道回路表示灯						1211	247											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH67_33ロT_P33ロN_1		軌道回路表示灯						1082	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33ロT_P33ロN_2		軌道回路表示灯						1167	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33ロT_P33ロN_3		軌道回路表示灯						1253	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_33ロT_P33ロR_1		軌道回路表示灯						1231	267											"0,1,2"	0		"Image/Light/135N.png,Image/Light/135Y.png,Image/Light/135R.png"	135度								
Image	TH67_33ロT_P33ロR_2		軌道回路表示灯						1253	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_34T_P34N_1		軌道回路表示灯						944	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_34T_P34N_2		軌道回路表示灯						1167	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_34T_P34N_3		軌道回路表示灯						1253	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_34T_P34R_1		軌道回路表示灯						944	463											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_34T_P34R_2		軌道回路表示灯						1168	430											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_34T_P34R_3		軌道回路表示灯						1253	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35イT_P35イN_1		軌道回路表示灯						1281	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35イT_P35イN_2		軌道回路表示灯						1347	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35イT_P35イR_1		軌道回路表示灯						1281	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35イT_P35イR_2		軌道回路表示灯						1305	327											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_35ロT_P35ロN_1		軌道回路表示灯						1281	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35ロT_P35ロN_2		軌道回路表示灯						1347	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_35ロT_P35ロR_1		軌道回路表示灯						1325	307											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_35ロT_P35ロR_2		軌道回路表示灯						1347	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36イT_P36イN_1		軌道回路表示灯						1375	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36イT_P36イN_2		軌道回路表示灯						1441	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36イT_P36イR_1		軌道回路表示灯						1375	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36イT_P36イR_2		軌道回路表示灯						1399	267											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_36ロT_P36ロN_1		軌道回路表示灯						1281	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36ロT_P36ロN_2		軌道回路表示灯						1361	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36ロT_P36ロN_3		軌道回路表示灯						1441	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_36ロT_P36ロR_1		軌道回路表示灯						1419	247											"0,1,2"	0		"Image/Light/45N.png,Image/Light/45Y.png,Image/Light/45R.png"	45度								
Image	TH67_36ロT_P36ロR_2		軌道回路表示灯						1441	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_23RT_1		軌道回路表示灯						1510	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_23RT_2		軌道回路表示灯						1754	229											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_SST_1		軌道回路表示灯						1494	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_SST_2		軌道回路表示灯						1570	289											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_10LT_1		軌道回路表示灯						1402	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH67_10LT_2		軌道回路表示灯						1485	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	137T_1		軌道回路表示灯						1590	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	137T_2		軌道回路表示灯						1658	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	143T_1		軌道回路表示灯						1707	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	145T_1		軌道回路表示灯						1737	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	151T_1		軌道回路表示灯						1767	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_5LET_1		軌道回路表示灯						1797	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_53T_1		軌道回路表示灯						1827	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	TH66_5LT_1		軌道回路表示灯						1857	349											"0,1,2"	0		"Image/Light/0N.png,Image/Light/0Y.png,Image/Light/0R.png"									
Image	停電_R		状態表示灯						54	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	CTC故障_R		状態表示灯						102	45											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠60秒_R		状態表示灯						936	567											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Image	鎖錠30秒_R		状態表示灯						974	567											"0,1"	0		"Image/Light/N.png,Image/Light/R.png"									
Retsuban	列番新野崎上り第2接近		列車番号						24	211														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎上り第1接近		列車番号						174	211														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎1番線		列車番号						773	164														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎2番線		列車番号						773	278														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎3番線		列車番号						664	338														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎4番線		列車番号						664	452														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎引上線		列車番号						1572	218														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り場内		列車番号						1037	385														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り第1接近		列車番号						1615	405														Image/Retsuban/Retsuban-Window.png									
Retsuban	列番新野崎下り第2接近		列車番号						1765	405														Image/Retsuban/Retsuban-Window.png									
																																	
																																	
																																	
